"Country_code","Year","Species","Pop"
"NAM",1999,"P",18731
"NER",1999,"P",39000
"NGA",1999,"P",4853487
"NPL",1999,"P",825132
"RWA",1999,"P",159625
"SEN",1999,"P",240000
"SLE",1999,"P",52000
"SOM",1999,"P",3800
"STP",1999,"P",2100
"SYR",1999,"P",760
"TCD",1999,"P",21000
"TGO",1999,"P",375000
"TJK",1999,"P",1200
"TKM",1999,"P",40000
"TUR",1999,"P",4850
"TUR2",1999,"P",150
"TZA",1999,"P",446338
"UGA",1999,"P",1520000
"UZB",1999,"P",80800
"ZMB",1999,"P",324000
"ZWE",1999,"P",278811
"AGO",2000,"P",800000
"AllAF",2000,"P",19281869
"AllAS",2000,"P",15176928
"AllCA",2000,"P",2322200
"AllEA",2000,"P",2283938
"AllME",2000,"P",55500
"AllSAARC",2000,"P",14392882
"AllSADC",2000,"P",5801369
"AllWA",2000,"P",8874362
"AllWE",2000,"P",728546
"ARM",2000,"P",70556
"AZE",2000,"P",19690
"BDI",2000,"P",194218
"BEN",2000,"P",255251
"BFA",2000,"P",1417089
"BTN",2000,"P",41401
"BWA",2000,"P",5000
"CAF",2000,"P",678000
"CIV",2000,"P",284569
"CMR",2000,"P",1346000
"COD",2000,"P",1048716
"COG",2000,"P",55000
"CPV",2000,"P",185700
"EGY",2000,"P",29500
"ETH",2000,"P",25000
"GAB",2000,"P",213000
"GEO",2000,"P",411100
"GHA",2000,"P",324000
"GIN",2000,"P",58754
"GMB",2000,"P",14000
"GNB",2000,"P",345000
"GNQ",2000,"P",6000
"IND",2000,"P",13403000
"KEN",2000,"P",310600
"KGZ",2000,"P",104800
"LBN",2000,"P",26000
"LBR",2000,"P",130000
"LKA",2000,"P",70800
"MLI",2000,"P",58375
"MOZ",2000,"P",2397493
"MWI",2000,"P",468140
"NAM",2000,"P",23148
"NER",2000,"P",39000
"NGA",2000,"P",5047624
"NPL",2000,"P",877681
"RWA",2000,"P",177220
"SEN",2000,"P",269000
"SLE",2000,"P",52000
"SOM",2000,"P",3900
"STP",2000,"P",2200
"SYR",2000,"P",0
"TCD",2000,"P",22000
"TGO",2000,"P",394000
"TJK",2000,"P",1000
"TKM",2000,"P",35000
"TUR",2000,"P",3298
"TUR2",2000,"P",102
"TZA",2000,"P",450000
"UGA",2000,"P",1573000
"UZB",2000,"P",83000
"ZMB",2000,"P",308872
"ZWE",2000,"P",300000
"AGO",2001,"P",840000
"AllAF",2001,"P",19004403
"AllAS",2001,"P",15266035
"AllCA",2001,"P",2365918
"AllEA",2001,"P",2357529
"AllME",2001,"P",52500
"AllSAARC",2001,"P",14461659
"AllSADC",2001,"P",5092893
"AllWA",2001,"P",9188063
"AllWE",2001,"P",751876
"ARM",2001,"P",68912
"AZE",2001,"P",18611
"BDI",2001,"P",165143
"BEN",2001,"P",266082
"BFA",2001,"P",1558992
"BTN",2001,"P",40829
"BWA",2001,"P",5000
"CAF",2001,"P",707000
"CIV",2001,"P",293153
"CMR",2001,"P",1350000
"COD",2001,"P",999748
"COG",2001,"P",56000
"CPV",2001,"P",151826
"EGY",2001,"P",29500
"ETH",2001,"P",26000
"GAB",2001,"P",213000
"GEO",2001,"P",443400
"GHA",2001,"P",312000
"GIN",2001,"P",61658
"GMB",2001,"P",14000
"GNB",2001,"P",350000
"GNQ",2001,"P",6100
"IND",2001,"P",13440000
"KEN",2001,"P",332512
"KGZ",2001,"P",101053
"LBN",2001,"P",23000
"LBR",2001,"P",130000
"LKA",2001,"P",68300
"MLI",2001,"P",61287
"MOZ",2001,"P",1650000
"MWI",2001,"P",436291
"NAM",2001,"P",21854
"NER",2001,"P",39000
"NGA",2001,"P",5249540
"NPL",2001,"P",912530
"RWA",2001,"P",185674
"SEN",2001,"P",280000
"SLE",2001,"P",7525
"SOM",2001,"P",4200
"STP",2001,"P",4300
"SYR",2001,"P",0
"TCD",2001,"P",29518
"TGO",2001,"P",413000
"TJK",2001,"P",1100
"TKM",2001,"P",30000
"TUR",2001,"P",2910
"TUR2",2001,"P",90
"TZA",2001,"P",455000
"UGA",2001,"P",1644000
"UZB",2001,"P",85800
"ZMB",2001,"P",325000
"ZWE",2001,"P",360000
"AGO",2002,"P",950000
"AllAF",2002,"P",20087035
"AllAS",2002,"P",15347434
"AllCA",2002,"P",2403452
"AllEA",2002,"P",2399779
"AllME",2002,"P",51000
"AllSAARC",2002,"P",14534692
"AllSADC",2002,"P",5009648
"AllWA",2002,"P",10274156
"AllWE",2002,"P",761742
"ARM",2002,"P",97884
"AZE",2002,"P",16853
"BDI",2002,"P",115835
"BEN",2002,"P",285911
"BFA",2002,"P",1715105
"BTN",2002,"P",40088
"BWA",2002,"P",7500
"CAF",2002,"P",738000
"CIV",2002,"P",302141
"CMR",2002,"P",1350000
"COD",2002,"P",953066
"COG",2002,"P",57000
"CPV",2002,"P",146378
"EGY",2002,"P",30000
"ETH",2002,"P",26000
"GAB",2002,"P",212000
"GEO",2002,"P",445486
"GHA",2002,"P",310000
"GIN",2002,"P",64706
"GMB",2002,"P",16000
"GNB",2002,"P",350000
"GNQ",2002,"P",6100
"IND",2002,"P",13478000
"KEN",2002,"P",336161
"KGZ",2002,"P",86619
"LBN",2002,"P",21000
"LBR",2002,"P",130000
"LKA",2002,"P",82143
"MLI",2002,"P",67735
"MOZ",2002,"P",1601000
"MWI",2002,"P",456291
"NAM",2002,"P",25000
"NER",2002,"P",39500
"NGA",2002,"P",6111824
"NPL",2002,"P",934461
"RWA",2002,"P",207783
"SEN",2002,"P",291450
"SLE",2002,"P",9406
"SOM",2002,"P",4200
"STP",2002,"P",6400
"SYR",2002,"P",0
"TCD",2002,"P",33952
"TGO",2002,"P",434000
"TJK",2002,"P",600
"TKM",2002,"P",30000
"TUR",2002,"P",2619
"TUR2",2002,"P",81
"TZA",2002,"P",458000
"UGA",2002,"P",1709800
"UZB",2002,"P",81600
"ZMB",2002,"P",276791
"ZWE",2002,"P",282000
"AGO",2003,"P",1000000
"AllAF",2003,"P",19751314
"AllAS",2003,"P",15375817
"AllCA",2003,"P",2444336
"AllEA",2003,"P",2543365
"AllME",2003,"P",44509
"AllSAARC",2003,"P",14557480
"AllSADC",2003,"P",4716923
"AllWA",2003,"P",10046690
"AllWE",2003,"P",773828
"ARM",2003,"P",111031
"AZE",2003,"P",19809
"BDI",2003,"P",105753
"BEN",2003,"P",278000
"BFA",2003,"P",1886851
"BTN",2003,"P",38548
"BWA",2003,"P",4000
"CAF",2003,"P",771000
"CIV",2003,"P",307517
"CMR",2003,"P",1350000
"COD",2003,"P",955067
"COG",2003,"P",58000
"CPV",2003,"P",140775
"EGY",2003,"P",30500
"ETH",2003,"P",28000
"GAB",2003,"P",212000
"GEO",2003,"P",446134
"GHA",2003,"P",303000
"GIN",2003,"P",67905
"GMB",2003,"P",16000
"GNB",2003,"P",360000
"GNQ",2003,"P",6100
"IND",2003,"P",13519000
"KEN",2003,"P",415194
"KGZ",2003,"P",87159
"LBN",2003,"P",14000
"LBR",2003,"P",130000
"LKA",2003,"P",67740
"MLI",2003,"P",68116
"MOZ",2003,"P",1353000
"MWI",2003,"P",435257
"NAM",2003,"P",30000
"NER",2003,"P",39500
"NGA",2003,"P",5677900
"NPL",2003,"P",932192
"RWA",2003,"P",211918
"SEN",2003,"P",303368
"SLE",2003,"P",11758
"SOM",2003,"P",4500
"STP",2003,"P",8000
"SYR",2003,"P",9
"TCD",2003,"P",39236
"TGO",2003,"P",456000
"TJK",2003,"P",700
"TKM",2003,"P",30000
"TUR",2003,"P",3487.15
"TUR2",2003,"P",107.85
"TZA",2003,"P",455000
"UGA",2003,"P",1778000
"UZB",2003,"P",75400
"ZMB",2003,"P",268599
"ZWE",2003,"P",216000
"AGO",2004,"P",1100000
"AllAF",2004,"P",20685491
"AllAS",2004,"P",14763035
"AllCA",2004,"P",2490975
"AllEA",2004,"P",2815409
"AllME",2004,"P",43006
"AllSAARC",2004,"P",13927621
"AllSADC",2004,"P",5019334
"AllWA",2004,"P",10359773
"AllWE",2004,"P",792408
"ARM",2004,"P",85393
"AZE",2004,"P",22932
"BDI",2004,"P",136360
"BEN",2004,"P",299000
"BFA",2004,"P",1924568
"BTN",2004,"P",35255
"BWA",2004,"P",7000
"CAF",2004,"P",805000
"CIV",2004,"P",312999
"CMR",2004,"P",1350000
"COD",2004,"P",957073
"COG",2004,"P",63000
"CPV",2004,"P",135285
"EGY",2004,"P",30500
"ETH",2004,"P",28000
"GAB",2004,"P",212000
"GEO",2004,"P",473832
"GHA",2004,"P",300000
"GIN",2004,"P",71261
"GMB",2004,"P",16000
"GNB",2004,"P",360000
"GNQ",2004,"P",6200
"IND",2004,"P",12878000
"KEN",2004,"P",379797
"KGZ",2004,"P",82770
"LBN",2004,"P",12500
"LBR",2004,"P",130000
"LKA",2004,"P",79290
"MLI",2004,"P",68866
"MOZ",2004,"P",1492535
"MWI",2004,"P",478000
"NAM",2004,"P",35000
"NER",2004,"P",39500
"NGA",2004,"P",5910000
"NPL",2004,"P",935076
"RWA",2004,"P",326652
"SEN",2004,"P",299597
"SLE",2004,"P",14697
"SOM",2004,"P",4600
"STP",2004,"P",10000
"SYR",2004,"P",6
"TCD",2004,"P",44775
"TGO",2004,"P",478000
"TJK",2004,"P",491
"TKM",2004,"P",30000
"TUR",2004,"P",6877.3
"TUR2",2004,"P",212.7
"TZA",2004,"P",460000
"UGA",2004,"P",1940000
"UZB",2004,"P",89900
"ZMB",2004,"P",286726
"ZWE",2004,"P",203000
"AGO",2005,"P",1117295
"AllAF",2005,"P",21225769
"AllAS",2005,"P",14170120
"AllCA",2005,"P",2530309
"AllEA",2005,"P",2914392
"AllME",2005,"P",41005
"AllSAARC",2005,"P",13328892
"AllSADC",2005,"P",5276537
"AllWA",2005,"P",10504531
"AllWE",2005,"P",800223
"ARM",2005,"P",89082
"AZE",2005,"P",22936
"BDI",2005,"P",169572
"BEN",2005,"P",306000
"BFA",2005,"P",1963039
"BTN",2005,"P",28161
"BWA",2005,"P",10000
"CAF",2005,"P",800000
"CIV",2005,"P",318589
"CMR",2005,"P",1380000
"COD",2005,"P",959080
"COG",2005,"P",69015
"CPV",2005,"P",128184
"EGY",2005,"P",30000
"ETH",2005,"P",29000
"GAB",2005,"P",212000
"GEO",2005,"P",483854
"GHA",2005,"P",290000
"GIN",2005,"P",74784
"GMB",2005,"P",16000
"GNB",2005,"P",198671
"GNQ",2005,"P",6200
"IND",2005,"P",12268000
"KEN",2005,"P",320020
"KGZ",2005,"P",82659
"LBN",2005,"P",11000
"LBR",2005,"P",130000
"LKA",2005,"P",85020
"MLI",2005,"P",69623
"MOZ",2005,"P",1633000
"MWI",2005,"P",582709
"NAM",2005,"P",40000
"NER",2005,"P",39500
"NGA",2005,"P",6141220
"NPL",2005,"P",947711
"RWA",2005,"P",391000
"SEN",2005,"P",308549
"SLE",2005,"P",18372
"SOM",2005,"P",4800
"STP",2005,"P",12000
"SYR",2005,"P",5
"TCD",2005,"P",51094
"TGO",2005,"P",502000
"TJK",2005,"P",593
"TKM",2005,"P",30000
"TUR",2005,"P",4267.03
"TUR2",2005,"P",131.97
"TZA",2005,"P",465000
"UGA",2005,"P",2000000
"UZB",2005,"P",86700
"ZMB",2005,"P",301453
"ZWE",2005,"P",168000
"AGO",2006,"P",1246981
"AllAF",2006,"P",21925996
"AllAS",2006,"P",13617372
"AllCA",2006,"P",2560517
"AllEA",2006,"P",3118015
"AllME",2006,"P",40500
"AllSAARC",2006,"P",12764780
"AllSADC",2006,"P",5171699
"AllWA",2006,"P",11075765
"AllWE",2006,"P",812092
"ARM",2006,"P",137508
"AZE",2006,"P",22936
"BDI",2006,"P",178737
"BEN",2006,"P",314000
"BFA",2006,"P",2002276
"BTN",2006,"P",25743
"BWA",2006,"P",12000
"CAF",2006,"P",800000
"CIV",2006,"P",324290
"CMR",2006,"P",1400000
"COD",2006,"P",961090
"COG",2006,"P",72673
"CPV",2006,"P",122728
"EGY",2006,"P",30500
"ETH",2006,"P",29000
"GAB",2006,"P",212000
"GEO",2006,"P",455300
"GHA",2006,"P",477000
"GIN",2006,"P",78480
"GMB",2006,"P",16000
"GNB",2006,"P",227845
"GNQ",2006,"P",6200
"IND",2006,"P",11686000
"KEN",2006,"P",318547
"KGZ",2006,"P",77786
"LBN",2006,"P",10000
"LBR",2006,"P",150000
"LKA",2006,"P",92210
"MLI",2006,"P",69000
"MOZ",2006,"P",1183000
"MWI",2006,"P",636991
"NAM",2006,"P",45000
"NER",2006,"P",39500
"NGA",2006,"P",6386868
"NPL",2006,"P",960827
"RWA",2006,"P",527531
"SEN",2006,"P",317814
"SLE",2006,"P",22964
"SOM",2006,"P",4200
"STP",2006,"P",13000
"SYR",2006,"P",0
"TCD",2006,"P",56644
"TGO",2006,"P",527000
"TJK",2006,"P",728
"TKM",2006,"P",29000
"TUR",2006,"P",1875.98
"TUR2",2006,"P",58.02
"TZA",2006,"P",470000
"UGA",2006,"P",2060000
"UZB",2006,"P",86900
"ZMB",2006,"P",398637
"ZWE",2006,"P",218000
"AGO",2007,"P",1391720
"AllAF",2007,"P",23230694
"AllAS",2007,"P",13006959
"AllCA",2007,"P",2634379
"AllEA",2007,"P",3204015
"AllME",2007,"P",40317
"AllSAARC",2007,"P",12244605
"AllSADC",2007,"P",5893652
"AllWA",2007,"P",11498648
"AllWE",2007,"P",722037
"ARM",2007,"P",152791
"AZE",2007,"P",21317
"BDI",2007,"P",158604
"BEN",2007,"P",327000
"BFA",2007,"P",2042300
"BTN",2007,"P",26966
"BWA",2007,"P",16614
"CAF",2007,"P",800000
"CIV",2007,"P",330104
"CMR",2007,"P",1450000
"COD",2007,"P",963110
"COG",2007,"P",76525
"CPV",2007,"P",112012
"EGY",2007,"P",31300
"ETH",2007,"P",29000
"GAB",2007,"P",213000
"GEO",2007,"P",343500
"GHA",2007,"P",491000
"GIN",2007,"P",82360
"GMB",2007,"P",24000
"GNB",2007,"P",261303
"GNQ",2007,"P",6300
"IND",2007,"P",11134000
"KEN",2007,"P",319704
"KGZ",2007,"P",79567
"LBN",2007,"P",9000
"LBR",2007,"P",173000
"LKA",2007,"P",94210
"MLI",2007,"P",71163
"MOZ",2007,"P",1343000
"MWI",2007,"P",928952
"NAM",2007,"P",51863
"NER",2007,"P",40000
"NGA",2007,"P",6642340
"NPL",2007,"P",989429
"RWA",2007,"P",570507
"SEN",2007,"P",319360
"SLE",2007,"P",28706
"SOM",2007,"P",4200
"STP",2007,"P",15600
"SYR",2007,"P",17
"TCD",2007,"P",72954
"TGO",2007,"P",554000
"TJK",2007,"P",600
"TKM",2007,"P",29800
"TUR",2007,"P",1321.14
"TUR2",2007,"P",40.86
"TZA",2007,"P",480000
"UGA",2007,"P",2122000
"UZB",2007,"P",93100
"ZMB",2007,"P",538393
"ZWE",2007,"P",180000
"AGO",2008,"P",1553259
"AllAF",2008,"P",24912147
"AllAS",2008,"P",12554461
"AllCA",2008,"P",2938937
"AllEA",2008,"P",3319361
"AllME",2008,"P",45717
"AllSAARC",2008,"P",12095255
"AllSADC",2008,"P",6740355
"AllWA",2008,"P",11913494
"AllWE",2008,"P",413489
"ARM",2008,"P",86710
"AZE",2008,"P",18676
"BDI",2008,"P",166721
"BEN",2008,"P",340000
"BFA",2008,"P",2083127
"BTN",2008,"P",25476
"BWA",2008,"P",13664
"CAF",2008,"P",997000
"CIV",2008,"P",336034
"CMR",2008,"P",1500000
"COD",2008,"P",965130
"COG",2008,"P",80581
"CPV",2008,"P",107961
"EGY",2008,"P",37200
"ETH",2008,"P",29000
"GAB",2008,"P",215000
"GEO",2008,"P",109900
"GHA",2008,"P",506000
"GIN",2008,"P",86431
"GMB",2008,"P",25000
"GNB",2008,"P",299674
"GNQ",2008,"P",6300
"IND",2008,"P",10967000
"KEN",2008,"P",346819
"KGZ",2008,"P",74918
"LBN",2008,"P",8500
"LBR",2008,"P",199500
"LKA",2008,"P",89420
"MLI",2008,"P",71875
"MOZ",2008,"P",1534000
"MWI",2008,"P",1229472
"NAM",2008,"P",55000
"NER",2008,"P",40000
"NGA",2008,"P",6908030
"NPL",2008,"P",1013359
"RWA",2008,"P",586621
"SEN",2008,"P",325780
"SLE",2008,"P",35882
"SOM",2008,"P",4200
"STP",2008,"P",20000
"SYR",2008,"P",17
"TCD",2008,"P",120056
"TGO",2008,"P",548200
"TJK",2008,"P",672
"TKM",2008,"P",24600
"TUR",2008,"P",1758.61
"TUR2",2008,"P",54.39
"TZA",2008,"P",485000
"UGA",2008,"P",2186000
"UZB",2008,"P",96200
"ZMB",2008,"P",704830
"ZWE",2008,"P",200000
"AGO",2009,"P",1733548
"AllAF",2009,"P",26047238
"AllAS",2009,"P",12330128
"AllCA",2009,"P",3108056
"AllEA",2009,"P",3444476
"AllME",2009,"P",19216
"AllSAARC",2009,"P",11949992
"AllSADC",2009,"P",7110687
"AllWA",2009,"P",12384019
"AllWE",2009,"P",360920
"ARM",2009,"P",84801
"AZE",2009,"P",10299
"BDI",2009,"P",207171
"BEN",2009,"P",354000
"BFA",2009,"P",2124769
"BTN",2009,"P",22184
"BWA",2009,"P",13302
"CAF",2009,"P",1041000
"CIV",2009,"P",343628
"CMR",2009,"P",1630000
"COD",2009,"P",967160
"COG",2009,"P",84852
"CPV",2009,"P",104012
"EGY",2009,"P",11200
"ETH",2009,"P",30000
"GAB",2009,"P",215000
"GEO",2009,"P",86300
"GHA",2009,"P",521000
"GIN",2009,"P",90700
"GMB",2009,"P",27000
"GNB",2009,"P",343680
"GNQ",2009,"P",6300
"IND",2009,"P",10802000
"KEN",2009,"P",334689
"KGZ",2009,"P",61315
"LBN",2009,"P",8000
"LBR",2009,"P",230060
"LKA",2009,"P",81310
"MLI",2009,"P",72666
"MOZ",2009,"P",1340712
"MWI",2009,"P",1444258
"NAM",2009,"P",60000
"NER",2009,"P",40000
"NGA",2009,"P",7184356
"NPL",2009,"P",1044498
"RWA",2009,"P",639416
"SEN",2009,"P",344190
"SLE",2009,"P",43058
"SOM",2009,"P",4200
"STP",2009,"P",24000
"SYR",2009,"P",16
"TCD",2009,"P",106904
"TGO",2009,"P",560900
"TJK",2009,"P",588
"TKM",2009,"P",18100
"TUR",2009,"P",1665.49
"TUR2",2009,"P",51.51
"TZA",2009,"P",490000
"UGA",2009,"P",2229000
"UZB",2009,"P",97800
"ZMB",2009,"P",711707
"ZWE",2009,"P",350000
"AGO",2010,"P",1934764
"AllAF",2010,"P",27918230
"AllAS",2010,"P",12252269
"AllCA",2010,"P",3678336
"AllEA",2010,"P",3608483
"AllME",2010,"P",18250
"AllSAARC",2010,"P",11808359
"AllSADC",2010,"P",7783532
"AllWA",2010,"P",12847879
"AllWE",2010,"P",425660
"ARM",2010,"P",112608
"AZE",2010,"P",5347
"BDI",2010,"P",244362
"BEN",2010,"P",368000
"BFA",2010,"P",2167245
"BTN",2010,"P",19711
"BWA",2010,"P",3000
"CAF",2010,"P",1087000
"CIV",2010,"P",348590
"CMR",2010,"P",2150000
"COD",2010,"P",977379
"COG",2010,"P",88000
"CPV",2010,"P",100069
"EGY",2010,"P",10500
"ETH",2010,"P",31000
"GAB",2010,"P",215000
"GEO",2010,"P",135200
"GHA",2010,"P",536000
"GIN",2010,"P",87288
"GMB",2010,"P",28500
"GNB",2010,"P",394147
"GNQ",2010,"P",6400
"IND",2010,"P",10640000
"KEN",2010,"P",347413
"KGZ",2010,"P",59791
"LBN",2010,"P",7735
"LBR",2010,"P",265300
"LKA",2010,"P",83790
"MLI",2010,"P",74272
"MOZ",2010,"P",1340712
"MWI",2010,"P",1861503
"NAM",2010,"P",65000
"NER",2010,"P",40000
"NGA",2010,"P",7471730
"NPL",2010,"P",1064858
"RWA",2010,"P",684708
"SEN",2010,"P",354474
"SLE",2010,"P",47364
"SOM",2010,"P",4000
"STP",2010,"P",25000
"SYR",2010,"P",15
"TCD",2010,"P",106936
"TGO",2010,"P",564900
"TJK",2010,"P",418
"TKM",2010,"P",13900
"TUR",2010,"P",1839.12
"TUR2",2010,"P",56.88
"TZA",2010,"P",495000
"UGA",2010,"P",2297000
"UZB",2010,"P",96500
"ZMB",2010,"P",715000
"ZWE",2010,"P",391174
"AGO",2011,"P",2135979
"AllAF",2011,"P",27932782
"AllAS",2011,"P",12111754
"AllCA",2011,"P",3771450
"AllEA",2011,"P",3760520
"AllME",2011,"P",18164
"AllSAARC",2011,"P",11690305
"AllSADC",2011,"P",8564580
"AllWA",2011,"P",11836232
"AllWE",2011,"P",403285
"ARM",2011,"P",114800
"AZE",2011,"P",6300
"BDI",2011,"P",296813
"BEN",2011,"P",383000
"BFA",2011,"P",2210565
"BTN",2011,"P",18810
"BWA",2011,"P",4865
"CAF",2011,"P",1032000
"CIV",2011,"P",349739
"CMR",2011,"P",2290000
"COD",2011,"P",981104
"COG",2011,"P",92000
"CPV",2011,"P",82893
"EGY",2011,"P",10500
"ETH",2011,"P",32000
"GAB",2011,"P",215000
"GEO",2011,"P",110100
"GHA",2011,"P",568000
"GIN",2011,"P",93117
"GMB",2011,"P",15000
"GNB",2011,"P",462025
"GNQ",2011,"P",6500
"IND",2011,"P",10481000
"KEN",2011,"P",344155
"KGZ",2011,"P",59202
"LBN",2011,"P",7650
"LBR",2011,"P",288000
"LKA",2011,"P",82030
"MLI",2011,"P",75015
"MOZ",2011,"P",1500000
"MWI",2011,"P",2160670
"NAM",2011,"P",70000
"NER",2011,"P",41000
"NGA",2011,"P",6282453
"NPL",2011,"P",1108465
"RWA",2011,"P",706472
"SEN",2011,"P",364325
"SLE",2011,"P",52100
"SOM",2011,"P",3800
"STP",2011,"P",27657
"SYR",2011,"P",14
"TCD",2011,"P",108293
"TGO",2011,"P",569000
"TJK",2011,"P",525
"TKM",2011,"P",10800
"TUR",2011,"P",1511.26
"TUR2",2011,"P",46.74
"TZA",2011,"P",500000
"UGA",2011,"P",2377280
"UZB",2011,"P",100000
"ZMB",2011,"P",815685
"ZWE",2011,"P",396277
"AGO",2012,"P",2358121
"AllAF",2012,"P",29719179
"AllAS",2012,"P",11951987
"AllCA",2012,"P",3144323
"AllEA",2012,"P",4277534
"AllME",2012,"P",18413
"AllSAARC",2012,"P",11549918
"AllSADC",2012,"P",10052604
"AllWA",2012,"P",12244718
"AllWE",2012,"P",383656
"ARM",2012,"P",108088
"AZE",2012,"P",6146
"BDI",2012,"P",404315
"BEN",2012,"P",398000
"BFA",2012,"P",2254750
"BTN",2012,"P",29484
"BWA",2012,"P",2437
"CAF",2012,"P",1000000
"CIV",2012,"P",353021
"CMR",2012,"P",1690000
"COD",2012,"P",984952
"COG",2012,"P",92000
"CPV",2012,"P",83722
"EGY",2012,"P",10600
"ETH",2012,"P",32500
"GAB",2012,"P",218000
"GEO",2012,"P",105100
"GHA",2012,"P",602000
"GIN",2012,"P",99330
"GMB",2012,"P",5769
"GNB",2012,"P",460000
"GNQ",2012,"P",6500
"IND",2012,"P",10293695
"KEN",2012,"P",408703
"KGZ",2012,"P",55380
"LBN",2012,"P",7800
"LBR",2012,"P",290000
"LKA",2012,"P",89250
"MLI",2012,"P",75765
"MOZ",2012,"P",1727000
"MWI",2012,"P",2493172
"NAM",2012,"P",69430
"NER",2012,"P",42000
"NGA",2012,"P",6533751
"NPL",2012,"P",1137489
"RWA",2012,"P",989316
"SEN",2012,"P",374890
"SLE",2012,"P",57310
"SOM",2012,"P",3600
"STP",2012,"P",30000
"SYR",2012,"P",13
"TCD",2012,"P",107823
"TGO",2012,"P",614410
"TJK",2012,"P",694
"TKM",2012,"P",9600
"TUR",2012,"P",1792.56
"TUR2",2012,"P",55.44
"TZA",2012,"P",500000
"UGA",2012,"P",2439100
"UZB",2012,"P",96800
"ZMB",2012,"P",1517492
"ZWE",2012,"P",400000
"AGO",2013,"P",2603365
"AllAF",2013,"P",30172431
"AllAS",2013,"P",11919827
"AllCA",2013,"P",3214013
"AllEA",2013,"P",4366771
"AllME",2013,"P",18512
"AllSAARC",2013,"P",11386578
"AllSADC",2013,"P",9840568
"AllWA",2013,"P",12751079
"AllWE",2013,"P",514737
"ARM",2013,"P",145044
"AZE",2013,"P",6495
"BDI",2013,"P",388242
"BEN",2013,"P",414000
"BFA",2013,"P",2345188
"BTN",2013,"P",15373
"BWA",2013,"P",3023
"CAF",2013,"P",1000000
"CIV",2013,"P",362693
"CMR",2013,"P",1750000
"COD",2013,"P",988761
"COG",2013,"P",95000
"CPV",2013,"P",84559
"EGY",2013,"P",10600
"ETH",2013,"P",33000
"GAB",2013,"P",220000
"GEO",2013,"P",204300
"GHA",2013,"P",638000
"GIN",2013,"P",105970
"GMB",2013,"P",4873
"GNB",2013,"P",460000
"GNQ",2013,"P",6700
"IND",2013,"P",10130000
"KEN",2013,"P",432979
"KGZ",2013,"P",51777
"LBN",2013,"P",7900
"LBR",2013,"P",292000
"LKA",2013,"P",81170
"MLI",2013,"P",76523
"MOZ",2013,"P",1410000
"MWI",2013,"P",2754414
"NAM",2013,"P",67054
"NER",2013,"P",42500
"NGA",2013,"P",6795101
"NPL",2013,"P",1160035
"RWA",2013,"P",1011250
"SEN",2013,"P",385996
"SLE",2013,"P",62315
"SOM",2013,"P",3700
"STP",2013,"P",33000
"SYR",2013,"P",12
"TCD",2013,"P",109313
"TGO",2013,"P",681361
"TJK",2013,"P",486
"TKM",2013,"P",8449
"TUR",2013,"P",2896.42
"TUR2",2013,"P",89.58
"TZA",2013,"P",500000
"UGA",2013,"P",2497600
"UZB",2013,"P",95200
"ZMB",2013,"P",1098951
"ZWE",2013,"P",415000
"AGO",2014,"P",2874400
"AllAF",2014,"P",31303236
"AllAS",2014,"P",11820923
"AllCA",2014,"P",3278025
"AllEA",2014,"P",4485796
"AllME",2014,"P",18611
"AllSAARC",2014,"P",11309552
"AllSADC",2014,"P",10383803
"AllWA",2014,"P",13155612
"AllWE",2014,"P",492760
"ARM",2014,"P",139799
"AZE",2014,"P",6143
"BDI",2014,"P",565152
"BEN",2014,"P",431000
"BFA",2014,"P",2345800
"BTN",2014,"P",14204
"BWA",2014,"P",3700
"CAF",2014,"P",1000000
"CIV",2014,"P",370000
"CMR",2014,"P",1800000
"COD",2014,"P",991727
"COG",2014,"P",95000
"CPV",2014,"P",85405
"EGY",2014,"P",10600
"ETH",2014,"P",34000
"GAB",2014,"P",220000
"GEO",2014,"P",191200
"GHA",2014,"P",682000
"GIN",2014,"P",115400
"GMB",2014,"P",8192
"GNB",2014,"P",463000
"GNQ",2014,"P",6800
"IND",2014,"P",10000000
"KEN",2014,"P",430844
"KGZ",2014,"P",50782
"LBN",2014,"P",8000
"LBR",2014,"P",290000
"LKA",2014,"P",105210
"MLI",2014,"P",77288
"MOZ",2014,"P",1872000
"MWI",2014,"P",2711625
"NAM",2014,"P",87206
"NER",2014,"P",42500
"NGA",2014,"P",6991989
"NPL",2014,"P",1190138
"RWA",2014,"P",1015000
"SEN",2014,"P",397400
"SLE",2014,"P",83842
"SOM",2014,"P",3700
"STP",2014,"P",35000
"SYR",2014,"P",11
"TCD",2014,"P",121225
"TGO",2014,"P",771796
"TJK",2014,"P",491
"TKM",2014,"P",8500
"TUR",2014,"P",3050.65
"TUR2",2014,"P",94.35
"TZA",2014,"P",505000
"UGA",2014,"P",2437100
"UZB",2014,"P",92700
"ZMB",2014,"P",1100000
"ZWE",2014,"P",238145
"AGO",2015,"P",3140107
"AllAF",2015,"P",32952425
"AllAS",2015,"P",11625565
"AllCA",2015,"P",3319802
"AllEA",2015,"P",4984616
"AllME",2015,"P",18229
"AllSAARC",2015,"P",11139739
"AllSADC",2015,"P",10832802
"AllWA",2015,"P",13815205
"AllWE",2015,"P",467597
"ARM",2015,"P",142432
"AZE",2015,"P",5217
"BDI",2015,"P",529998
"BEN",2015,"P",448360
"BFA",2015,"P",2392695
"BTN",2015,"P",15727
